No:, Date & Time, DUT Mode, Probe of Humidity(%),Probe of Temperature(°C), Dry contact value, Reference Voltage(V),Current[A],Current[A] Status, CAN_status,CID_Display_Temp_Status, CDD_Display_Temp_Status,CID ON/OFF, CDD ON/OFF, CID_BackLight , CDD_BackLight, CID_X_Coordinates, CID_Y_Coordinates, CDD_X_Coordinates, CDD_Y_Coordinates, Light_Sensor_On, Light_Sensor_Off, Temp_1,Temp_2, Watchdog_reset, Hardware_reset, Power_reset, Clock_reset, DTC Stored
1730,21/04/2025  16:48:17,Sleep Mode,5.5,65.6,1/Parking Off,12.5,4.41495E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1731,21/04/2025  16:49:22,Sleep Mode,5.3,64.8,1/Parking Off,12.5,4.43304E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1732,21/04/2025  16:50:27,Sleep Mode,5.1,64.1,1/Parking Off,12.5,4.75337E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1733,21/04/2025  16:51:32,Sleep Mode,4.9,63.6,1/Parking Off,12.5,4.44337E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1734,21/04/2025  16:52:37,Sleep Mode,4.7,63.2,1/Parking Off,12.5,4.34262E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1735,21/04/2025  16:53:42,Sleep Mode,4.6,62.8,1/Parking Off,12.5,4.36415E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1736,21/04/2025  16:54:41,Sleep Mode,4.5,62.5,1/Parking Off,12.5,0.000046819,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1737,21/04/2025  16:55:46,Sleep Mode,4.3,62.2,1/Parking Off,12.5,4.35295E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1738,21/04/2025  16:56:50,Sleep Mode,4.2,61.9,1/Parking Off,12.5,4.33573E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1739,21/04/2025  16:57:55,Sleep Mode,4.2,61.7,1/Parking Off,12.5,4.35554E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1740,21/04/2025  16:59:00,Sleep Mode,4.5,61.5,1/Parking Off,12.5,4.27631E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1741,21/04/2025  17:00:05,Sleep Mode,5.1,61.4,1/Parking Off,12.5,4.37793E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1742,21/04/2025  17:01:10,Sleep Mode,5.9,61.2,1/Parking Off,12.5,4.29526E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1743,21/04/2025  17:02:15,Sleep Mode,6.7,61.1,1/Parking Off,12.5,4.43218E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1744,21/04/2025  17:03:20,Sleep Mode,7.4,61,1/Parking Off,12.5,4.31765E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1745,21/04/2025  17:04:25,Sleep Mode,7.8,61,1/Parking Off,12.5,4.43304E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1746,21/04/2025  17:05:29,Sleep Mode,8,60.9,1/Parking Off,12.5,4.33142E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1747,21/04/2025  17:06:34,Sleep Mode,8.3,60.8,1/Parking Off,12.5,4.24445E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1748,21/04/2025  17:07:39,Sleep Mode,8.4,60.7,1/Parking Off,12.5,4.29612E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1749,21/04/2025  17:08:43,Sleep Mode,8.6,60.8,1/Parking Off,12.5,4.56565E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1750,21/04/2025  17:09:48,Sleep Mode,8.7,60.7,1/Parking Off,12.5,4.28923E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1751,21/04/2025  17:10:53,Sleep Mode,8.9,60.7,1/Parking Off,12.5,4.52604E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1752,21/04/2025  17:11:58,Sleep Mode,9,60.7,1/Parking Off,12.5,4.33056E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1753,21/04/2025  17:13:03,Sleep Mode,9.1,60.7,1/Parking Off,12.5,4.26512E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1754,21/04/2025  17:14:07,Sleep Mode,9.2,60.6,1/Parking Off,12.5,4.45112E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1755,21/04/2025  17:15:12,Sleep Mode,9.3,60.6,1/Parking Off,12.5,0.000043409,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1756,21/04/2025  17:16:17,Sleep Mode,9.5,60.6,1/Parking Off,12.5,4.66726E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1757,21/04/2025  17:17:22,Sleep Mode,9.5,60.6,1/Parking Off,12.5,0.000042789,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1758,21/04/2025  17:18:26,Sleep Mode,9.6,60.6,1/Parking Off,12.5,4.55445E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1759,21/04/2025  17:19:31,Sleep Mode,9.7,60.6,5/Operating Max Mode,12.5,4.32712E-05,OK,0,CRIT_TEMP,CRIT_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1760,21/04/2025  17:26:02,Wake Mode,10.3,60.7,5/Operating Max Mode,13.5,2.923812,NOK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1761,21/04/2025  17:32:00,Wake Mode,10.7,60.7,3/Operating Max Mode,13.5,1.774287,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,FALSE,FALSE,-1,-1,-1,-1,-1
1762,21/04/2025  17:37:55,Wake Mode,10.8,60.7,3/Operating Max Mode,6,1.8597,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,10,10,TRUE,TRUE,-1,-1,-1,-1,-1
1763,21/04/2025  17:43:50,Wake Mode,10.9,60.7,6/Operating Min Mode,6,1.85926,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,10,10,TRUE,TRUE,-1,-1,-1,-1,-1
1764,21/04/2025  17:49:45,Wake Mode,10.8,60.7,6/Operating Min Mode,16,2.463443,NOK - Different Voltage,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,60,60,FALSE,FALSE,-1,-1,-1,-1,-1
1765,21/04/2025  17:55:41,Wake Mode,9.7,59,1/Parking Off,16,1.913608,NOK - Different Voltage,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1766,21/04/2025  17:57:02,Sleep Mode,9.1,58.3,1/Parking Off,12.5,4.11012E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1767,21/04/2025  17:58:07,Sleep Mode,8.7,57.9,1/Parking Off,12.5,4.21259E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1768,21/04/2025  17:59:12,Sleep Mode,8.3,57.5,1/Parking Off,12.5,4.19623E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1769,21/04/2025  18:00:17,Sleep Mode,7.9,57.2,1/Parking Off,12.5,4.22292E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1770,21/04/2025  18:01:21,Sleep Mode,7.6,56.9,1/Parking Off,12.5,4.31851E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1771,21/04/2025  18:02:26,Sleep Mode,7.5,56.6,1/Parking Off,12.5,0.000043409,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1772,21/04/2025  18:03:31,Sleep Mode,7.4,56.5,1/Parking Off,12.5,4.53293E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1773,21/04/2025  18:04:35,Sleep Mode,7.7,56.3,1/Parking Off,12.5,4.27373E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1774,21/04/2025  18:05:40,Sleep Mode,8.2,56.2,1/Parking Off,12.5,0.000042169,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1775,21/04/2025  18:06:45,Sleep Mode,8.8,56,1/Parking Off,12.5,4.20312E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1776,21/04/2025  18:07:50,Sleep Mode,9.6,55.9,1/Parking Off,12.5,4.57512E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1777,21/04/2025  18:08:55,Sleep Mode,10.2,55.8,1/Parking Off,12.5,4.26942E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1778,21/04/2025  18:09:59,Sleep Mode,10.7,55.8,1/Parking Off,12.5,4.21776E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1779,21/04/2025  18:11:04,Sleep Mode,11,55.7,1/Parking Off,12.5,4.25048E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1780,21/04/2025  18:12:09,Sleep Mode,11.2,55.7,1/Parking Off,12.5,4.17728E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1781,21/04/2025  18:13:14,Sleep Mode,11.4,55.6,1/Parking Off,12.5,4.34262E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1782,21/04/2025  18:14:19,Sleep Mode,11.6,55.6,1/Parking Off,12.5,4.18331E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1783,21/04/2025  18:15:23,Sleep Mode,11.7,55.6,1/Parking Off,12.5,4.51226E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1784,21/04/2025  18:16:28,Sleep Mode,11.9,55.6,1/Parking Off,12.5,4.28579E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1785,21/04/2025  18:17:33,Sleep Mode,12,55.6,1/Parking Off,12.5,0.000045579,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1786,21/04/2025  18:18:38,Sleep Mode,12.1,55.5,1/Parking Off,12.5,4.20828E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1787,21/04/2025  18:19:43,Sleep Mode,12.2,55.5,1/Parking Off,12.5,4.29956E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1788,21/04/2025  18:20:48,Sleep Mode,12.3,55.4,1/Parking Off,12.5,4.21862E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1789,21/04/2025  18:21:53,Sleep Mode,12.4,55.4,1/Parking Off,12.5,0.000041902,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1790,21/04/2025  18:22:57,Sleep Mode,12.5,55.5,1/Parking Off,12.5,0.000042212,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1791,21/04/2025  18:24:02,Sleep Mode,12.5,55.5,1/Parking Off,12.5,4.16351E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1792,21/04/2025  18:25:07,Sleep Mode,12.6,55.5,1/Parking Off,12.5,4.31162E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1793,21/04/2025  18:26:12,Sleep Mode,12.7,55.5,1/Parking Off,12.5,4.15403E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1794,21/04/2025  18:27:17,Sleep Mode,12.8,55.4,1/Parking Off,12.5,4.36415E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1795,21/04/2025  18:28:21,Sleep Mode,12.8,55.4,1/Parking Off,12.5,4.21862E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1796,21/04/2025  18:29:26,Sleep Mode,12.8,55.4,1/Parking Off,12.5,4.08687E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1797,21/04/2025  18:30:30,Sleep Mode,12.9,55.4,1/Parking Off,12.5,4.22378E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1798,21/04/2025  18:31:35,Sleep Mode,12.9,55.4,1/Parking Off,12.5,4.20226E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1799,21/04/2025  18:32:35,Sleep Mode,12.9,55.4,5/Operating Max Mode,12.5,4.10151E-05,OK,0,INC_TEMP,INC_TEMP,1,1,1,1,0,0,0,0,40,40,TRUE,TRUE,-1,-1,-1,-1,-1
1800,21/04/2025  18:39:06,Wake Mode,12.9,55.5,5/Operating Max Mode,13.5,2.915864,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1801,21/04/2025  18:45:01,Wake Mode,12.8,55.6,3/Operating Max Mode,13.5,2.924078,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1802,21/04/2025  18:50:55,Wake Mode,12.7,55.6,3/Operating Max Mode,6,1.365742,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,FALSE,-1,-1,-1,-1,-1
1803,21/04/2025  18:56:50,Wake Mode,12.7,55.6,6/Operating Min Mode,6,1.611897,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,TRUE,FALSE,-1,-1,-1,-1,-1
1804,21/04/2025  19:02:46,Wake Mode,12.6,55.6,6/Operating Min Mode,16,1.232022,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1805,21/04/2025  19:08:41,Wake Mode,11.2,53.9,1/Parking Off,16,1.195953,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1806,21/04/2025  19:10:02,Sleep Mode,10.5,53.3,1/Parking Off,12.5,4.06964E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1807,21/04/2025  19:11:07,Sleep Mode,10,52.8,1/Parking Off,12.5,4.17556E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1808,21/04/2025  19:12:12,Sleep Mode,9.6,52.4,1/Parking Off,12.5,4.50968E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1809,21/04/2025  19:13:17,Sleep Mode,9.2,52.1,1/Parking Off,12.5,4.21948E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1810,21/04/2025  19:14:21,Sleep Mode,8.9,51.8,1/Parking Off,12.5,4.13767E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1811,21/04/2025  19:15:26,Sleep Mode,8.5,51.6,1/Parking Off,12.5,4.29009E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1812,21/04/2025  19:16:31,Sleep Mode,8.4,51.4,1/Parking Off,12.5,0.000043409,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1813,21/04/2025  19:17:36,Sleep Mode,8.6,51.2,1/Parking Off,12.5,4.34606E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1814,21/04/2025  19:18:40,Sleep Mode,9.2,51.1,1/Parking Off,12.5,4.10926E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1815,21/04/2025  19:19:45,Sleep Mode,10,50.9,1/Parking Off,12.5,4.52432E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1816,21/04/2025  19:20:50,Sleep Mode,10.7,50.8,1/Parking Off,12.5,4.17987E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1817,21/04/2025  19:21:55,Sleep Mode,11.2,50.8,1/Parking Off,12.5,4.14112E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1818,21/04/2025  19:22:59,Sleep Mode,11.7,50.7,1/Parking Off,12.5,4.21862E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1819,21/04/2025  19:24:04,Sleep Mode,12.1,50.6,1/Parking Off,12.5,0.000041282,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1820,21/04/2025  19:25:09,Sleep Mode,12.5,50.6,1/Parking Off,12.5,4.24273E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1821,21/04/2025  19:26:14,Sleep Mode,12.7,50.5,1/Parking Off,12.5,0.000041592,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1822,21/04/2025  19:27:19,Sleep Mode,13,50.5,1/Parking Off,12.5,4.22551E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1823,21/04/2025  19:28:23,Sleep Mode,13.2,50.5,1/Parking Off,12.5,4.39515E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1824,21/04/2025  19:29:28,Sleep Mode,13.4,50.5,1/Parking Off,12.5,4.44681E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1825,21/04/2025  19:30:33,Sleep Mode,13.6,50.4,1/Parking Off,12.5,4.23326E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1826,21/04/2025  19:31:38,Sleep Mode,13.7,50.4,1/Parking Off,12.5,4.60784E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1827,21/04/2025  19:32:43,Sleep Mode,13.8,50.4,1/Parking Off,12.5,4.21259E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1828,21/04/2025  19:33:48,Sleep Mode,13.9,50.4,1/Parking Off,12.5,4.16867E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1829,21/04/2025  19:34:53,Sleep Mode,14,50.4,1/Parking Off,12.5,4.20742E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1830,21/04/2025  19:35:58,Sleep Mode,14.2,50.4,1/Parking Off,12.5,4.27717E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1831,21/04/2025  19:37:02,Sleep Mode,14.3,50.4,1/Parking Off,12.5,4.23326E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1832,21/04/2025  19:38:07,Sleep Mode,14.3,50.4,1/Parking Off,12.5,4.10151E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1833,21/04/2025  19:39:12,Sleep Mode,14.4,50.4,1/Parking Off,12.5,4.23928E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1834,21/04/2025  19:40:17,Sleep Mode,14.5,50.3,1/Parking Off,12.5,4.13853E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1835,21/04/2025  19:41:21,Sleep Mode,14.6,50.3,1/Parking Off,12.5,4.30215E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1836,21/04/2025  19:42:26,Sleep Mode,14.7,50.3,1/Parking Off,12.5,4.15489E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1837,21/04/2025  19:43:31,Sleep Mode,14.8,50.3,1/Parking Off,12.5,0.000044227,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1838,21/04/2025  19:44:36,Sleep Mode,14.9,50.3,1/Parking Off,12.5,4.21259E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1839,21/04/2025  19:45:41,Sleep Mode,15,50.3,5/Operating Max Mode,12.5,4.16523E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1840,21/04/2025  19:52:13,Wake Mode,15.3,50.4,5/Operating Max Mode,13.5,2.279906,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,60,60,FALSE,FALSE,-1,-1,-1,-1,-1
1841,21/04/2025  19:58:09,Wake Mode,15.3,50.6,3/Operating Max Mode,13.5,2.906078,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1842,21/04/2025  20:04:04,Wake Mode,15.3,50.5,3/Operating Max Mode,6,1.11659,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,FALSE,-1,-1,-1,-1,-1
